sub_id,trial_num,dot,age,gender,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
pilot_14,2,12/15/15,3.592060233,male,sheep,some,3213,all,none,some,somesheep,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/cow.png,images/sheep.png,images/cow.png,images/sheep.png,sheep,sheep,sheep,sheep,cow,sheep,cow,sheep,penguin,penguin,penguin,penguin,sheep,cow,penguin,L,N,all
pilot_14,3,12/15/15,3.592060233,male,donut,none,1399,some,all,none,nonedonut,images/donut.png,images/donut.png,images/orange.png,images/orange.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,donut,donut,donut,donut,donut,donut,orange,orange,apple,apple,apple,apple,donut,orange,apple,C,N,all
pilot_14,4,12/15/15,3.592060233,male,fork,some,1726,some,all,none,somefork,images/stroller.png,images/fork.png,images/stroller.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/train.png,images/train.png,images/train.png,images/train.png,fork,fork,fork,fork,stroller,fork,stroller,fork,train,train,train,train,fork,stroller,train,C,N,all
pilot_14,5,12/15/15,3.592060233,male,pizza,all,1462,some,all,none,allpizza,images/pizza.png,images/strawberry.png,images/strawberry.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,pizza,pizza,pizza,pizza,pizza,strawberry,strawberry,pizza,cake,cake,cake,cake,pizza,strawberry,cake,C,Y,all
pilot_14,6,12/15/15,3.592060233,male,bike,none,1493,some,none,all,nonebike,images/bike.png,images/crayon.png,images/crayon.png,images/bike.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,bike,bike,bike,bike,bike,crayon,crayon,bike,pencil,pencil,pencil,pencil,bike,crayon,pencil,C,Y,none
pilot_14,7,12/15/15,3.592060233,male,lamp,all,1958,none,some,all,alllamp,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/lamp.png,images/fence.png,images/lamp.png,images/fence.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,lamp,lamp,lamp,lamp,lamp,fence,lamp,fence,clock,clock,clock,clock,lamp,fence,clock,R,Y,all
pilot_14,8,12/15/15,3.592060233,male,cupcake,some,3714,all,none,some,somecupcake,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/flower.png,images/cupcake.png,images/flower.png,images/cupcake.png,cupcake,cupcake,cupcake,cupcake,flower,cupcake,flower,cupcake,toothbrush,toothbrush,toothbrush,toothbrush,cupcake,flower,toothbrush,L,N,all
pilot_14,9,12/15/15,3.592060233,male,zipper,some,5967,none,all,some,somezipper,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/glasses.png,images/zipper.png,images/zipper.png,images/glasses.png,zipper,zipper,zipper,zipper,glasses,zipper,zipper,glasses,mitten,mitten,mitten,mitten,zipper,glasses,mitten,L,N,none
pilot_14,10,12/15/15,3.592060233,male,spoon,some,2448,none,all,some,somespoon,images/present.png,images/present.png,images/present.png,images/present.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/firetruck.png,images/firetruck.png,images/spoon.png,spoon,spoon,spoon,spoon,spoon,firetruck,firetruck,spoon,present,present,present,present,spoon,firetruck,present,L,N,none
pilot_14,11,12/15/15,3.592060233,male,elephant,all,1977,some,none,all,allelephant,images/elephant.png,images/cat.png,images/cat.png,images/elephant.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,elephant,elephant,elephant,elephant,elephant,cat,cat,elephant,fish,fish,fish,fish,elephant,cat,fish,L,N,some
pilot_14,12,12/15/15,3.592060233,male,key,all,1568,some,none,all,allkey,images/key.png,images/bee.png,images/key.png,images/bee.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/key.png,images/key.png,images/key.png,images/key.png,key,key,key,key,key,bee,key,bee,plate,plate,plate,plate,key,bee,plate,R,Y,all
pilot_14,13,12/15/15,3.592060233,male,pretzel,none,4706,some,all,none,nonepretzel,images/pretzel.png,images/popsicle.png,images/pretzel.png,images/popsicle.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,pretzel,pretzel,pretzel,pretzel,pretzel,popsicle,pretzel,popsicle,banana,banana,banana,banana,pretzel,popsicle,banana,L,N,some
pilot_14,14,12/15/15,3.592060233,male,hat,some,3526,some,all,none,somehat,images/hat.png,images/hat.png,images/necklace.png,images/necklace.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,hat,hat,hat,hat,hat,hat,necklace,necklace,shoe,shoe,shoe,shoe,hat,necklace,shoe,C,N,all
pilot_14,15,12/15/15,3.592060233,male,map,none,1205,some,all,none,nonemap,images/map.png,images/map.png,images/trafficlight.png,images/trafficlight.png,images/map.png,images/map.png,images/map.png,images/map.png,images/car.png,images/car.png,images/car.png,images/car.png,map,map,map,map,map,map,trafficlight,trafficlight,car,car,car,car,map,trafficlight,car,C,N,all
pilot_14,16,12/15/15,3.592060233,male,bell,some,3489,some,none,all,somebell,images/bell.png,images/drum.png,images/bell.png,images/drum.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,bell,bell,bell,bell,bell,drum,bell,drum,boat,boat,boat,boat,bell,drum,boat,C,N,none
pilot_14,17,12/15/15,3.592060233,male,frog,none,7208,some,none,all,nonefrog,images/owl.png,images/frog.png,images/frog.png,images/owl.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,frog,frog,frog,frog,owl,frog,frog,owl,pig,pig,pig,pig,frog,owl,pig,C,Y,none
pilot_14,18,12/15/15,3.592060233,male,monkey,some,3966,none,some,all,somemonkey,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/duck.png,images/duck.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,monkey,monkey,monkey,monkey,duck,duck,monkey,monkey,bird,bird,bird,bird,monkey,duck,bird,R,N,all
pilot_14,19,12/15/15,3.592060233,male,table,some,3737,some,all,none,sometable,images/table.png,images/comb.png,images/table.png,images/comb.png,images/table.png,images/table.png,images/table.png,images/table.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,table,table,table,table,table,comb,table,comb,chair,chair,chair,chair,table,comb,chair,C,N,all
pilot_14,20,12/15/15,3.592060233,male,giraffe,none,1444,some,all,none,nonegiraffe,images/giraffe.png,images/giraffe.png,images/tiger.png,images/tiger.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,giraffe,giraffe,giraffe,giraffe,giraffe,giraffe,tiger,tiger,lion,lion,lion,lion,giraffe,tiger,lion,C,N,all
pilot_14,21,12/15/15,3.592060233,male,teddybear,all,2855,all,some,none,allteddybear,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/bucket.png,images/teddybear.png,images/teddybear.png,images/bucket.png,images/book.png,images/book.png,images/book.png,images/book.png,teddybear,teddybear,teddybear,teddybear,bucket,teddybear,teddybear,bucket,book,book,book,book,teddybear,bucket,book,L,Y,all
pilot_14,22,12/15/15,3.592060233,male,pear,all,1509,some,all,none,allpear,images/carrot.png,images/pear.png,images/carrot.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,pear,pear,pear,pear,carrot,pear,carrot,pear,cookie,cookie,cookie,cookie,pear,carrot,cookie,R,N,none
pilot_14,23,12/15/15,3.592060233,male,guitar,all,14697,all,none,some,allguitar,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/guitar.png,images/block.png,images/block.png,images/guitar.png,guitar,guitar,guitar,guitar,guitar,block,block,guitar,soccer,soccer,soccer,soccer,guitar,block,soccer,R,N,some
pilot_14,24,12/15/15,3.592060233,male,shorts,all,1445,some,all,none,allshorts,images/purse.png,images/shorts.png,images/shorts.png,images/purse.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,shorts,shorts,shorts,shorts,purse,shorts,shorts,purse,watch,watch,watch,watch,shorts,purse,watch,C,Y,all
pilot_14,25,12/15/15,3.592060233,male,goat,none,69587,none,all,some,nonegoat,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/chicken.png,images/goat.png,images/goat.png,images/chicken.png,goat,goat,goat,goat,chicken,goat,goat,chicken,horse,horse,horse,horse,goat,chicken,horse,R,N,some
pilot_15,1,12/15/15,4.082135524,female,popsicle,some,6951,all,none,some,somepopsicle,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/popsicle.png,images/strawberry.png,images/strawberry.png,images/popsicle.png,popsicle,popsicle,popsicle,popsicle,popsicle,strawberry,strawberry,popsicle,banana,banana,banana,banana,popsicle,strawberry,banana,L,N,all
pilot_15,2,12/15/15,4.082135524,female,necklace,some,4503,some,all,none,somenecklace,images/necklace.png,images/necklace.png,images/shorts.png,images/shorts.png,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,necklace,necklace,necklace,necklace,necklace,necklace,shorts,shorts,mitten,mitten,mitten,mitten,necklace,shorts,mitten,C,N,all
pilot_15,3,12/15/15,4.082135524,female,cookie,all,2021,none,some,all,allcookie,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cookie.png,images/donut.png,images/donut.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,cookie,cookie,cookie,cookie,cookie,donut,donut,cookie,cake,cake,cake,cake,cookie,donut,cake,R,Y,all
pilot_15,4,12/15/15,4.082135524,female,penguin,some,1935,some,none,all,somepenguin,images/penguin.png,images/sheep.png,images/penguin.png,images/sheep.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,penguin,penguin,penguin,penguin,penguin,sheep,penguin,sheep,giraffe,giraffe,giraffe,giraffe,penguin,sheep,giraffe,R,N,all
pilot_15,5,12/15/15,4.082135524,female,chicken,none,1698,none,all,some,nonechicken,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/cow.png,images/cow.png,images/chicken.png,images/chicken.png,chicken,chicken,chicken,chicken,cow,cow,chicken,chicken,tiger,tiger,tiger,tiger,chicken,cow,tiger,C,N,all
pilot_15,6,12/15/15,4.082135524,female,elephant,none,1446,none,all,some,noneelephant,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/horse.png,images/elephant.png,images/elephant.png,images/horse.png,elephant,elephant,elephant,elephant,horse,elephant,elephant,horse,bear,bear,bear,bear,elephant,horse,bear,C,N,all
pilot_15,7,12/15/15,4.082135524,female,spoon,all,3578,some,all,none,allspoon,images/spoon.png,images/spoon.png,images/cup.png,images/cup.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,spoon,spoon,spoon,spoon,spoon,spoon,cup,cup,fork,fork,fork,fork,spoon,cup,fork,C,Y,all
pilot_15,8,12/15/15,4.082135524,female,shirt,none,2552,all,some,none,noneshirt,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,images/dress.png,images/shirt.png,images/dress.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,shirt,shirt,shirt,shirt,shirt,dress,shirt,dress,watch,watch,watch,watch,shirt,dress,watch,L,N,all
pilot_15,9,12/15/15,4.082135524,female,phone,some,4051,some,none,all,somephone,images/bee.png,images/phone.png,images/phone.png,images/bee.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,phone,phone,phone,phone,bee,phone,phone,bee,stroller,stroller,stroller,stroller,phone,bee,stroller,R,N,all
pilot_15,10,12/15/15,4.082135524,female,cupcake,some,2608,some,none,all,somecupcake,images/cupcake.png,images/fence.png,images/cupcake.png,images/fence.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,cupcake,cupcake,cupcake,cupcake,cupcake,fence,cupcake,fence,clock,clock,clock,clock,cupcake,fence,clock,R,N,all
pilot_15,11,12/15/15,4.082135524,female,paintbrush,none,3140,none,some,all,nonepaintbrush,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/boat.png,images/paintbrush.png,images/boat.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,paintbrush,paintbrush,paintbrush,paintbrush,boat,paintbrush,boat,paintbrush,bucket,bucket,bucket,bucket,paintbrush,boat,bucket,R,N,all
pilot_15,12,12/15/15,4.082135524,female,guitar,all,1933,some,all,none,allguitar,images/guitar.png,images/book.png,images/guitar.png,images/book.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/block.png,images/block.png,images/block.png,images/block.png,guitar,guitar,guitar,guitar,guitar,book,guitar,book,block,block,block,block,guitar,book,block,C,Y,all
pilot_15,13,12/15/15,4.082135524,female,hat,all,1821,all,none,some,allhat,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/hat.png,images/shoe.png,images/shoe.png,images/hat.png,hat,hat,hat,hat,hat,shoe,shoe,hat,sock,sock,sock,sock,hat,shoe,sock,L,Y,all
pilot_15,14,12/15/15,4.082135524,female,lion,some,1948,none,some,all,somelion,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/lion.png,images/turtle.png,images/turtle.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,lion,lion,lion,lion,lion,turtle,turtle,lion,monkey,monkey,monkey,monkey,lion,turtle,monkey,R,N,all
pilot_15,15,12/15/15,4.082135524,female,table,some,1929,some,all,none,sometable,images/table.png,images/table.png,images/map.png,images/map.png,images/table.png,images/table.png,images/table.png,images/table.png,images/bus.png,images/bus.png,images/bus.png,images/bus.png,table,table,table,table,table,table,map,map,bus,bus,bus,bus,table,map,bus,C,N,all
pilot_15,16,12/15/15,4.082135524,female,pear,some,2385,all,none,some,somepear,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/pear.png,images/pear.png,images/pizza.png,images/pizza.png,pear,pear,pear,pear,pear,pear,pizza,pizza,carrot,carrot,carrot,carrot,pear,pizza,carrot,L,N,all
pilot_15,17,12/15/15,4.082135524,female,cat,all,1905,none,all,some,allcat,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/dog.png,images/cat.png,images/cat.png,images/dog.png,cat,cat,cat,cat,dog,cat,cat,dog,frog,frog,frog,frog,cat,dog,frog,C,Y,all
pilot_15,18,12/15/15,4.082135524,female,barn,some,1927,all,some,none,somebarn,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/trafficlight.png,images/trafficlight.png,images/train.png,images/train.png,images/train.png,images/train.png,barn,barn,barn,barn,barn,barn,trafficlight,trafficlight,train,train,train,train,barn,trafficlight,train,L,N,all
pilot_15,19,12/15/15,4.082135524,female,house,none,2690,all,some,none,nonehouse,images/house.png,images/house.png,images/house.png,images/house.png,images/plate.png,images/house.png,images/house.png,images/plate.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,house,house,house,house,plate,house,house,plate,partyhat,partyhat,partyhat,partyhat,house,plate,partyhat,L,N,all
pilot_15,20,12/15/15,4.082135524,female,balloon,none,1389,some,none,all,noneballoon,images/crayon.png,images/crayon.png,images/balloon.png,images/balloon.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,balloon,balloon,balloon,balloon,crayon,crayon,balloon,balloon,drum,drum,drum,drum,balloon,crayon,drum,R,N,all
pilot_15,21,12/15/15,4.082135524,female,orange,some,1411,some,none,all,someorange,images/pretzel.png,images/pretzel.png,images/orange.png,images/orange.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,orange,orange,orange,orange,pretzel,pretzel,orange,orange,apple,apple,apple,apple,orange,pretzel,apple,R,N,all
pilot_15,22,12/15/15,4.082135524,female,present,none,1970,some,none,all,nonepresent,images/toothbrush.png,images/present.png,images/present.png,images/toothbrush.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/present.png,images/present.png,images/present.png,images/present.png,present,present,present,present,toothbrush,present,present,toothbrush,chair,chair,chair,chair,present,toothbrush,chair,R,N,all
pilot_15,23,12/15/15,4.082135524,female,soccer,none,1482,some,all,none,nonesoccer,images/bell.png,images/bell.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,soccer,soccer,soccer,soccer,bell,bell,soccer,soccer,bike,bike,bike,bike,soccer,bell,bike,C,N,all
pilot_15,24,12/15/15,4.082135524,female,glasses,all,1833,none,some,all,allglasses,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/glasses.png,images/purse.png,images/glasses.png,images/purse.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,glasses,glasses,glasses,glasses,glasses,purse,glasses,purse,zipper,zipper,zipper,zipper,glasses,purse,zipper,R,Y,all
pilot_15,25,12/15/15,4.082135524,female,duck,all,4157,some,none,all,allduck,images/duck.png,images/owl.png,images/owl.png,images/duck.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,duck,duck,duck,duck,duck,owl,owl,duck,pig,pig,pig,pig,duck,owl,pig,R,Y,all
pilot_15,26,12/15/15,4.082135524,female,fish,none,2514,all,none,some,nonefish,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/fish.png,images/fish.png,images/goat.png,images/goat.png,fish,fish,fish,fish,fish,fish,goat,goat,bird,bird,bird,bird,fish,goat,bird,L,N,all
pilot_15,27,12/15/15,4.082135524,female,teddybear,all,1057,all,none,some,allteddybear,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/scissors.png,images/teddybear.png,images/scissors.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,scissors,teddybear,scissors,teddybear,pencil,pencil,pencil,pencil,teddybear,scissors,pencil,L,Y,all
pilot_15,28,12/15/15,4.082135524,female,plane,all,1318,some,none,all,allplane,images/lamp.png,images/plane.png,images/plane.png,images/lamp.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,plane,plane,plane,plane,lamp,plane,plane,lamp,tree,tree,tree,tree,plane,lamp,tree,R,Y,all
pilot_15,29,12/15/15,4.082135524,female,firetruck,all,1864,some,all,none,allfiretruck,images/firetruck.png,images/firetruck.png,images/flower.png,images/flower.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,firetruck,firetruck,firetruck,firetruck,firetruck,firetruck,flower,flower,comb,comb,comb,comb,firetruck,flower,comb,C,Y,all
pilot_15,30,12/15/15,4.082135524,female,car,none,3153,all,some,none,nonecar,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,images/key.png,images/key.png,images/car.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,car,car,car,car,car,key,key,car,butterfly,butterfly,butterfly,butterfly,car,key,butterfly,L,N,all
pilot_16,1,12/15/15,5.166324435,male,popsicle,some,1714,none,all,some,somepopsicle,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/apple.png,images/popsicle.png,images/apple.png,images/popsicle.png,popsicle,popsicle,popsicle,popsicle,apple,popsicle,apple,popsicle,banana,banana,banana,banana,popsicle,apple,banana,C,N,all
pilot_16,2,12/15/15,5.166324435,male,pencil,all,3028,some,none,all,allpencil,images/soccer.png,images/pencil.png,images/soccer.png,images/pencil.png,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,pencil,pencil,pencil,pencil,soccer,pencil,soccer,pencil,scissors,scissors,scissors,scissors,pencil,soccer,scissors,R,Y,all
pilot_16,3,12/15/15,5.166324435,male,drum,some,8036,none,some,all,somedrum,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/drum.png,images/bucket.png,images/drum.png,images/bucket.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,drum,drum,drum,drum,drum,bucket,drum,bucket,guitar,guitar,guitar,guitar,drum,bucket,guitar,C,Y,some
pilot_16,4,12/15/15,5.166324435,male,balloon,some,2613,some,all,none,someballoon,images/balloon.png,images/bell.png,images/bell.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,balloon,balloon,balloon,balloon,balloon,bell,bell,balloon,teddybear,teddybear,teddybear,teddybear,balloon,bell,teddybear,C,N,all
pilot_16,5,12/15/15,5.166324435,male,necklace,some,3987,all,some,none,somenecklace,images/necklace.png,images/necklace.png,images/necklace.png,images/necklace.png,images/glasses.png,images/necklace.png,images/necklace.png,images/glasses.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,necklace,necklace,necklace,necklace,glasses,necklace,necklace,glasses,purse,purse,purse,purse,necklace,glasses,purse,L,N,all
pilot_16,6,12/15/15,5.166324435,male,pizza,some,1494,all,none,some,somepizza,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/strawberry.png,images/strawberry.png,images/pizza.png,images/pizza.png,pizza,pizza,pizza,pizza,strawberry,strawberry,pizza,pizza,pretzel,pretzel,pretzel,pretzel,pizza,strawberry,pretzel,L,N,all
pilot_16,7,12/15/15,5.166324435,male,lion,none,3588,some,all,none,nonelion,images/turtle.png,images/lion.png,images/lion.png,images/turtle.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,lion,lion,lion,lion,turtle,lion,lion,turtle,horse,horse,horse,horse,lion,turtle,horse,R,Y,none
pilot_16,8,12/15/15,5.166324435,male,toothbrush,none,2835,some,none,all,nonetoothbrush,images/toothbrush.png,images/toothbrush.png,images/fence.png,images/fence.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,toothbrush,toothbrush,toothbrush,toothbrush,toothbrush,toothbrush,fence,fence,clock,clock,clock,clock,toothbrush,fence,clock,C,Y,none
pilot_16,9,12/15/15,5.166324435,male,giraffe,all,1811,some,none,all,allgiraffe,images/giraffe.png,images/tiger.png,images/tiger.png,images/giraffe.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,giraffe,giraffe,giraffe,giraffe,giraffe,tiger,tiger,giraffe,dog,dog,dog,dog,giraffe,tiger,dog,R,Y,all
pilot_16,10,12/15/15,5.166324435,male,car,all,1195,none,all,some,allcar,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,images/flower.png,images/car.png,images/flower.png,car,car,car,car,car,flower,car,flower,barn,barn,barn,barn,car,flower,barn,C,Y,all
pilot_16,11,12/15/15,5.166324435,male,stroller,all,5932,some,none,all,allstroller,images/fork.png,images/stroller.png,images/stroller.png,images/fork.png,images/table.png,images/table.png,images/table.png,images/table.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,stroller,stroller,stroller,stroller,fork,stroller,stroller,fork,table,table,table,table,stroller,fork,table,R,Y,all
pilot_16,12,12/15/15,5.166324435,male,sheep,some,1761,some,all,none,somesheep,images/pig.png,images/pig.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,sheep,sheep,sheep,sheep,pig,pig,sheep,sheep,cat,cat,cat,cat,sheep,pig,cat,C,N,all
pilot_16,13,12/15/15,5.166324435,male,key,none,2495,all,none,some,nonekey,images/key.png,images/key.png,images/key.png,images/key.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/key.png,images/train.png,images/train.png,images/key.png,key,key,key,key,key,train,train,key,cupcake,cupcake,cupcake,cupcake,key,train,cupcake,C,Y,none
pilot_16,14,12/15/15,5.166324435,male,partyhat,none,9598,all,none,some,nonepartyhat,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/house.png,images/house.png,images/house.png,images/house.png,images/bee.png,images/partyhat.png,images/partyhat.png,images/bee.png,partyhat,partyhat,partyhat,partyhat,bee,partyhat,partyhat,bee,house,house,house,house,partyhat,bee,house,C,Y,none
pilot_16,15,12/15/15,5.166324435,male,paintbrush,all,1548,some,none,all,allpaintbrush,images/paintbrush.png,images/boat.png,images/paintbrush.png,images/boat.png,images/block.png,images/block.png,images/block.png,images/block.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,paintbrush,paintbrush,paintbrush,paintbrush,paintbrush,boat,paintbrush,boat,block,block,block,block,paintbrush,boat,block,R,Y,all
pilot_16,16,12/15/15,5.166324435,male,chicken,none,5828,some,none,all,nonechicken,images/chicken.png,images/goat.png,images/chicken.png,images/goat.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,chicken,chicken,chicken,chicken,chicken,goat,chicken,goat,duck,duck,duck,duck,chicken,goat,duck,C,Y,none
pilot_16,17,12/15/15,5.166324435,male,donut,all,1885,some,none,all,alldonut,images/donut.png,images/donut.png,images/orange.png,images/orange.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,donut,donut,donut,donut,donut,donut,orange,orange,cake,cake,cake,cake,donut,orange,cake,R,Y,all
pilot_16,18,12/15/15,5.166324435,male,crayon,all,1292,some,none,all,allcrayon,images/crayon.png,images/book.png,images/crayon.png,images/book.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,crayon,crayon,crayon,crayon,crayon,book,crayon,book,bike,bike,bike,bike,crayon,book,bike,R,Y,all
