sub_id,trial_num,dot,time,age,sex,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
Rs2,3,1/11/16,13:28,4.476386037,Female,turtle,none,5854,none,some,all,noneturtle,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/turtle.png,images/horse.png,images/horse.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,turtle,turtle,turtle,turtle,turtle,horse,horse,turtle,monkey,monkey,monkey,monkey,turtle,horse,monkey,R,N,all
Rs2,4,1/11/16,13:28,4.476386037,Female,hat,all,711,none,some,all,allhat,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/hat.png,images/shorts.png,images/shorts.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,hat,hat,hat,hat,hat,shorts,shorts,hat,shoe,shoe,shoe,shoe,hat,shorts,shoe,R,Y,all
Rs2,5,1/11/16,13:28,4.476386037,Female,pig,all,1237,none,some,all,allpig,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/lion.png,images/lion.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,pig,pig,pig,pig,lion,lion,pig,pig,bird,bird,bird,bird,pig,lion,bird,R,Y,all
Rs2,6,1/11/16,13:28,4.476386037,Female,spoon,some,1015,none,all,some,somespoon,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/butterfly.png,images/spoon.png,images/spoon.png,images/butterfly.png,spoon,spoon,spoon,spoon,butterfly,spoon,spoon,butterfly,trafficlight,trafficlight,trafficlight,trafficlight,spoon,butterfly,trafficlight,C,N,all
Rs2,7,1/11/16,13:28,4.476386037,Female,map,none,4369,all,some,none,nonemap,images/map.png,images/map.png,images/map.png,images/map.png,images/train.png,images/train.png,images/map.png,images/map.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,map,map,map,map,train,train,map,map,cupcake,cupcake,cupcake,cupcake,map,train,cupcake,L,N,all
Rs2,8,1/11/16,13:28,4.476386037,Female,carrot,some,1061,none,some,all,somecarrot,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/banana.png,images/carrot.png,images/carrot.png,images/banana.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,carrot,carrot,carrot,carrot,banana,carrot,carrot,banana,donut,donut,donut,donut,carrot,banana,donut,R,N,all
Rs2,9,1/11/16,13:28,4.476386037,Female,partyhat,none,896,none,some,all,nonepartyhat,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/house.png,images/house.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,partyhat,partyhat,partyhat,partyhat,house,house,partyhat,partyhat,bus,bus,bus,bus,partyhat,house,bus,R,N,all
Rs2,10,1/11/16,13:28,4.476386037,Female,purse,none,1107,all,none,some,nonepurse,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/shirt.png,images/purse.png,images/shirt.png,images/purse.png,purse,purse,purse,purse,shirt,purse,shirt,purse,watch,watch,watch,watch,purse,shirt,watch,R,N,some
Rs2,11,1/11/16,13:28,4.476386037,Female,bell,all,1720,some,all,none,allbell,images/teddybear.png,images/bell.png,images/bell.png,images/teddybear.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,bell,bell,bell,bell,teddybear,bell,bell,teddybear,drum,drum,drum,drum,bell,teddybear,drum,L,N,some
Rs2,12,1/11/16,13:28,4.476386037,Female,tree,none,1457,none,some,all,nonetree,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/tree.png,images/chair.png,images/tree.png,images/chair.png,images/tree.png,images/tree.png,images/tree.png,images/tree.png,tree,tree,tree,tree,tree,chair,tree,chair,bee,bee,bee,bee,tree,chair,bee,R,N,all
Rs2,13,1/11/16,13:28,4.476386037,Female,crayon,none,2291,none,some,all,nonecrayon,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/crayon.png,images/crayon.png,images/pencil.png,images/pencil.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,crayon,crayon,crayon,crayon,crayon,crayon,pencil,pencil,scissors,scissors,scissors,scissors,crayon,pencil,scissors,R,N,all
Rs2,14,1/11/16,13:28,4.476386037,Female,dress,all,3290,all,some,none,alldress,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/necklace.png,images/dress.png,images/dress.png,images/necklace.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,dress,dress,dress,dress,necklace,dress,dress,necklace,sock,sock,sock,sock,dress,necklace,sock,C,N,some
Rs2,15,1/11/16,13:28,4.476386037,Female,fork,none,3613,some,all,none,nonefork,images/present.png,images/present.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,fork,fork,fork,fork,present,present,fork,fork,lamp,lamp,lamp,lamp,fork,present,lamp,C,N,all
Rs2,16,1/11/16,13:28,4.476386037,Female,table,some,1518,some,all,none,sometable,images/firetruck.png,images/table.png,images/table.png,images/firetruck.png,images/table.png,images/table.png,images/table.png,images/table.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,table,table,table,table,firetruck,table,table,firetruck,barn,barn,barn,barn,table,firetruck,barn,C,N,all
Rs2,17,1/11/16,13:28,4.476386037,Female,duck,some,839,some,all,none,someduck,images/cow.png,images/duck.png,images/duck.png,images/cow.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,duck,duck,duck,duck,cow,duck,duck,cow,fish,fish,fish,fish,duck,cow,fish,C,N,all
Rs2,18,1/11/16,13:28,4.476386037,Female,clock,some,1214,none,all,some,someclock,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/clock.png,images/plane.png,images/clock.png,images/plane.png,clock,clock,clock,clock,clock,plane,clock,plane,plate,plate,plate,plate,clock,plane,plate,C,N,all
Rs2,19,1/11/16,13:28,4.476386037,Female,mitten,some,1363,all,some,none,somemitten,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/glasses.png,images/glasses.png,images/mitten.png,images/mitten.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,mitten,mitten,mitten,mitten,glasses,glasses,mitten,mitten,zipper,zipper,zipper,zipper,mitten,glasses,zipper,L,N,all
Rs2,20,1/11/16,13:28,4.476386037,Female,cat,some,1340,none,some,all,somecat,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/dog.png,images/cat.png,images/cat.png,images/dog.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,cat,cat,cat,cat,dog,cat,cat,dog,tiger,tiger,tiger,tiger,cat,dog,tiger,R,N,all
Rs2,21,1/11/16,13:28,4.476386037,Female,soccer,some,69,all,some,none,somesoccer,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/balloon.png,images/balloon.png,images/soccer.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,soccer,soccer,soccer,soccer,soccer,balloon,balloon,soccer,paintbrush,paintbrush,paintbrush,paintbrush,soccer,balloon,paintbrush,C,Y,some
Rs2,22,1/11/16,13:28,4.476386037,Female,bear,all,1069,none,all,some,allbear,images/goat.png,images/goat.png,images/goat.png,images/goat.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/owl.png,images/owl.png,bear,bear,bear,bear,bear,bear,owl,owl,goat,goat,goat,goat,bear,owl,goat,R,N,some
Rs2,23,1/11/16,13:28,4.476386037,Female,key,all,2970,some,none,all,allkey,images/key.png,images/toothbrush.png,images/toothbrush.png,images/key.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/key.png,images/key.png,images/key.png,images/key.png,key,key,key,key,key,toothbrush,toothbrush,key,comb,comb,comb,comb,key,toothbrush,comb,R,Y,all
Rs2,24,1/11/16,13:28,4.476386037,Female,orange,all,1746,none,some,all,allorange,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/orange.png,images/popsicle.png,images/popsicle.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,orange,orange,orange,orange,orange,popsicle,popsicle,orange,strawberry,strawberry,strawberry,strawberry,orange,popsicle,strawberry,R,Y,all
Rs2,25,1/11/16,13:28,4.476386037,Female,penguin,some,2844,some,all,none,somepenguin,images/sheep.png,images/penguin.png,images/penguin.png,images/sheep.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,penguin,penguin,penguin,penguin,sheep,penguin,penguin,sheep,elephant,elephant,elephant,elephant,penguin,sheep,elephant,C,N,all
Rs2,26,1/11/16,13:28,4.476386037,Female,flower,none,1220,all,none,some,noneflower,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/flower.png,images/phone.png,images/flower.png,images/phone.png,flower,flower,flower,flower,flower,phone,flower,phone,fence,fence,fence,fence,flower,phone,fence,R,N,some
Rs2,27,1/11/16,13:28,4.476386037,Female,guitar,none,1782,some,all,none,noneguitar,images/bike.png,images/guitar.png,images/guitar.png,images/bike.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/block.png,images/block.png,images/block.png,images/block.png,guitar,guitar,guitar,guitar,bike,guitar,guitar,bike,block,block,block,block,guitar,bike,block,C,N,all
Rs2,28,1/11/16,13:28,4.476386037,Female,stroller,none,242,all,some,none,nonestroller,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/cup.png,images/stroller.png,images/cup.png,images/car.png,images/car.png,images/car.png,images/car.png,stroller,stroller,stroller,stroller,stroller,cup,stroller,cup,car,car,car,car,stroller,cup,car,L,N,all
Rs2,29,1/11/16,13:28,4.476386037,Female,cookie,all,1071,all,none,some,allcookie,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/cookie.png,images/cookie.png,images/pizza.png,images/pizza.png,cookie,cookie,cookie,cookie,cookie,cookie,pizza,pizza,pretzel,pretzel,pretzel,pretzel,cookie,pizza,pretzel,L,Y,all
Rs2,30,1/11/16,13:28,4.476386037,Female,book,all,625,some,none,all,allbook,images/book.png,images/book.png,images/boat.png,images/boat.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/book.png,images/book.png,images/book.png,images/book.png,book,book,book,book,book,book,boat,boat,bucket,bucket,bucket,bucket,book,boat,bucket,R,Y,all
Rs3,1,1/11/16,13:38,4.476386037,Female,phone,all,669,some,all,none,allphone,images/phone.png,images/clock.png,images/clock.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,phone,phone,phone,phone,phone,clock,clock,phone,stroller,stroller,stroller,stroller,phone,clock,stroller,C,Y,all
Rs3,2,1/11/16,13:38,4.476386037,Female,drum,none,2916,all,some,none,nonedrum,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/bike.png,images/bike.png,images/drum.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,drum,drum,drum,drum,drum,bike,bike,drum,boat,boat,boat,boat,drum,bike,boat,R,Y,none
Rs3,3,1/11/16,13:38,4.476386037,Female,fish,none,2303,some,all,none,nonefish,images/fish.png,images/fish.png,images/elephant.png,images/elephant.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,fish,fish,fish,fish,fish,fish,elephant,elephant,bear,bear,bear,bear,fish,elephant,bear,R,Y,none
Rs3,4,1/11/16,13:38,4.476386037,Female,cake,some,3494,all,some,none,somecake,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/donut.png,images/cake.png,images/cake.png,images/donut.png,images/cookie.png,images/cookie.png,images/cookie.png,images/cookie.png,cake,cake,cake,cake,donut,cake,cake,donut,cookie,cookie,cookie,cookie,cake,donut,cookie,L,N,all
Rs3,5,1/11/16,13:38,4.476386037,Female,present,some,706,some,none,all,somepresent,images/cup.png,images/present.png,images/present.png,images/cup.png,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/present.png,images/present.png,images/present.png,images/present.png,present,present,present,present,cup,present,present,cup,fence,fence,fence,fence,present,cup,fence,R,N,all
Rs3,6,1/11/16,13:38,4.476386037,Female,plane,all,998,none,all,some,allplane,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/map.png,images/plane.png,images/map.png,images/plane.png,plane,plane,plane,plane,map,plane,map,plane,spoon,spoon,spoon,spoon,plane,map,spoon,C,Y,all
Rs3,7,1/11/16,13:38,4.476386037,Female,comb,none,2086,none,some,all,nonecomb,images/key.png,images/key.png,images/key.png,images/key.png,images/lamp.png,images/lamp.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,comb,comb,comb,comb,lamp,lamp,comb,comb,key,key,key,key,comb,lamp,key,L,Y,none
Rs3,8,1/11/16,13:38,4.476386037,Female,orange,some,1355,none,all,some,someorange,images/banana.png,images/banana.png,images/banana.png,images/banana.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/popsicle.png,images/popsicle.png,images/orange.png,orange,orange,orange,orange,orange,popsicle,popsicle,orange,banana,banana,banana,banana,orange,popsicle,banana,C,N,all
Rs3,9,1/11/16,13:38,4.476386037,Female,mitten,none,1421,all,none,some,nonemitten,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/mitten.png,images/watch.png,images/watch.png,images/mitten.png,mitten,mitten,mitten,mitten,mitten,watch,watch,mitten,zipper,zipper,zipper,zipper,mitten,watch,zipper,C,Y,none
Rs3,10,1/11/16,13:38,4.476386037,Female,carrot,none,1076,none,all,some,nonecarrot,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/apple.png,images/apple.png,images/carrot.png,images/carrot.png,carrot,carrot,carrot,carrot,apple,apple,carrot,carrot,strawberry,strawberry,strawberry,strawberry,carrot,apple,strawberry,L,Y,none
Rs3,11,1/11/16,13:38,4.476386037,Female,barn,some,936,none,all,some,somebarn,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/butterfly.png,images/barn.png,images/butterfly.png,barn,barn,barn,barn,barn,butterfly,barn,butterfly,cupcake,cupcake,cupcake,cupcake,barn,butterfly,cupcake,C,N,all
Rs3,12,1/11/16,13:38,4.476386037,Female,monkey,all,530,all,some,none,allmonkey,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/tiger.png,images/tiger.png,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,monkey,monkey,monkey,monkey,monkey,monkey,tiger,tiger,sheep,sheep,sheep,sheep,monkey,tiger,sheep,R,N,none
Rs3,13,1/11/16,13:38,4.476386037,Female,lion,some,626,some,all,none,somelion,images/lion.png,images/lion.png,images/pig.png,images/pig.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,lion,lion,lion,lion,lion,lion,pig,pig,chicken,chicken,chicken,chicken,lion,pig,chicken,C,N,all
Rs3,14,1/11/16,13:38,4.476386037,Female,dog,all,3046,none,some,all,alldog,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/dog.png,images/penguin.png,images/dog.png,images/penguin.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,dog,dog,dog,dog,dog,penguin,dog,penguin,owl,owl,owl,owl,dog,penguin,owl,R,Y,all
Rs3,15,1/11/16,13:38,4.476386037,Female,shorts,none,1825,all,some,none,noneshorts,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shirt.png,images/shorts.png,images/shirt.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,shorts,shorts,shorts,shorts,shorts,shirt,shorts,shirt,dress,dress,dress,dress,shorts,shirt,dress,R,Y,none
Rs3,16,1/11/16,13:38,4.476386037,Female,cow,all,1010,some,all,none,allcow,images/cow.png,images/cow.png,images/giraffe.png,images/giraffe.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,cow,cow,cow,cow,cow,cow,giraffe,giraffe,goat,goat,goat,goat,cow,giraffe,goat,C,Y,all
Rs3,17,1/11/16,13:38,4.476386037,Female,soccer,all,3278,all,some,none,allsoccer,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/balloon.png,images/soccer.png,images/soccer.png,images/balloon.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,soccer,soccer,soccer,soccer,balloon,soccer,soccer,balloon,paintbrush,paintbrush,paintbrush,paintbrush,soccer,balloon,paintbrush,L,Y,all
Rs3,18,1/11/16,13:38,4.476386037,Female,purse,none,2042,all,none,some,nonepurse,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/purse.png,images/shoe.png,images/shoe.png,images/purse.png,purse,purse,purse,purse,purse,shoe,shoe,purse,glasses,glasses,glasses,glasses,purse,shoe,glasses,C,Y,none
Rs3,19,1/11/16,13:38,4.476386037,Female,toothbrush,some,2360,none,some,all,sometoothbrush,images/table.png,images/table.png,images/table.png,images/table.png,images/toothbrush.png,images/house.png,images/house.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,toothbrush,toothbrush,toothbrush,toothbrush,toothbrush,house,house,toothbrush,table,table,table,table,toothbrush,house,table,R,N,all
Rs3,20,1/11/16,13:38,4.476386037,Female,duck,none,2259,some,all,none,noneduck,images/duck.png,images/duck.png,images/horse.png,images/horse.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,duck,duck,duck,duck,duck,duck,horse,horse,cat,cat,cat,cat,duck,horse,cat,R,Y,none
Rs3,21,1/11/16,13:38,4.476386037,Female,trafficlight,some,1165,none,all,some,sometrafficlight,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/bee.png,images/trafficlight.png,images/trafficlight.png,images/bee.png,trafficlight,trafficlight,trafficlight,trafficlight,bee,trafficlight,trafficlight,bee,tree,tree,tree,tree,trafficlight,bee,tree,C,N,all
Rs3,22,1/11/16,13:38,4.476386037,Female,flower,all,3729,some,none,all,allflower,images/flower.png,images/flower.png,images/car.png,images/car.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/flower.png,images/flower.png,images/flower.png,images/flower.png,flower,flower,flower,flower,flower,flower,car,car,firetruck,firetruck,firetruck,firetruck,flower,car,firetruck,R,Y,all
Rs3,23,1/11/16,13:38,4.476386037,Female,pizza,all,886,some,none,all,allpizza,images/pizza.png,images/pretzel.png,images/pizza.png,images/pretzel.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,pizza,pizza,pizza,pizza,pizza,pretzel,pizza,pretzel,pear,pear,pear,pear,pizza,pretzel,pear,R,Y,all
Rs3,24,1/11/16,13:38,4.476386037,Female,frog,all,724,all,some,none,allfrog,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/bird.png,images/frog.png,images/bird.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,frog,frog,frog,frog,frog,bird,frog,bird,turtle,turtle,turtle,turtle,frog,bird,turtle,L,Y,all
Rs3,25,1/11/16,13:38,4.476386037,Female,teddybear,all,1646,some,none,all,allteddybear,images/book.png,images/teddybear.png,images/teddybear.png,images/book.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,book,teddybear,teddybear,book,pencil,pencil,pencil,pencil,teddybear,book,pencil,R,Y,all
Rs3,26,1/11/16,13:38,4.476386037,Female,hat,none,2741,all,none,some,nonehat,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/hat.png,images/necklace.png,images/necklace.png,images/hat.png,hat,hat,hat,hat,hat,necklace,necklace,hat,sock,sock,sock,sock,hat,necklace,sock,C,Y,none
Rs3,27,1/11/16,13:38,4.476386037,Female,chair,some,1056,none,all,some,somechair,images/train.png,images/train.png,images/train.png,images/train.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/bus.png,images/bus.png,images/chair.png,chair,chair,chair,chair,chair,bus,bus,chair,train,train,train,train,chair,bus,train,C,N,all
Rs3,28,1/11/16,13:38,4.476386037,Female,fork,some,1456,all,some,none,somefork,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/partyhat.png,images/partyhat.png,images/fork.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,fork,fork,fork,fork,fork,partyhat,partyhat,fork,plate,plate,plate,plate,fork,partyhat,plate,C,Y,some
Rs3,29,1/11/16,13:38,4.476386037,Female,block,some,1856,some,all,none,someblock,images/block.png,images/bucket.png,images/block.png,images/bucket.png,images/block.png,images/block.png,images/block.png,images/block.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,block,block,block,block,block,bucket,block,bucket,guitar,guitar,guitar,guitar,block,bucket,guitar,C,N,all
Rs3,30,1/11/16,13:38,4.476386037,Female,bell,none,1064,all,some,none,nonebell,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/scissors.png,images/scissors.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,bell,bell,bell,bell,bell,bell,scissors,scissors,crayon,crayon,crayon,crayon,bell,scissors,crayon,R,Y,none
Rs4,1,1/11/16,13:51,4.167008898,Female,duck,none,18132,none,some,all,noneduck,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/turtle.png,images/duck.png,images/turtle.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,duck,duck,duck,duck,turtle,duck,turtle,duck,bear,bear,bear,bear,duck,turtle,bear,C,N,some
Rs4,2,1/11/16,13:51,4.167008898,Female,teddybear,some,3968,some,all,none,someteddybear,images/bucket.png,images/teddybear.png,images/teddybear.png,images/bucket.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/block.png,images/block.png,images/block.png,images/block.png,teddybear,teddybear,teddybear,teddybear,bucket,teddybear,teddybear,bucket,block,block,block,block,teddybear,bucket,block,C,N,all
Rs4,3,1/11/16,13:51,4.167008898,Female,goat,some,7175,some,none,all,somegoat,images/goat.png,images/owl.png,images/goat.png,images/owl.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,images/goat.png,images/goat.png,images/goat.png,images/goat.png,goat,goat,goat,goat,goat,owl,goat,owl,bird,bird,bird,bird,goat,owl,bird,R,N,all
Rs4,4,1/11/16,13:51,4.167008898,Female,shoe,none,9290,all,none,some,noneshoe,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/shoe.png,images/watch.png,images/watch.png,images/shoe.png,shoe,shoe,shoe,shoe,shoe,watch,watch,shoe,shorts,shorts,shorts,shorts,shoe,watch,shorts,L,N,all
Rs4,5,1/11/16,13:51,4.167008898,Female,strawberry,some,2822,all,some,none,somestrawberry,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/popsicle.png,images/strawberry.png,images/strawberry.png,images/popsicle.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,strawberry,strawberry,strawberry,strawberry,popsicle,strawberry,strawberry,popsicle,carrot,carrot,carrot,carrot,strawberry,popsicle,carrot,L,N,all
Rs4,6,1/11/16,13:51,4.167008898,Female,car,some,2590,all,some,none,somecar,images/car.png,images/car.png,images/car.png,images/car.png,images/car.png,images/bee.png,images/car.png,images/bee.png,images/chair.png,images/chair.png,images/chair.png,images/chair.png,car,car,car,car,car,bee,car,bee,chair,chair,chair,chair,car,bee,chair,L,N,all
Rs4,7,1/11/16,13:51,4.167008898,Female,toothbrush,none,4233,all,none,some,nonetoothbrush,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/spoon.png,images/toothbrush.png,images/spoon.png,images/toothbrush.png,toothbrush,toothbrush,toothbrush,toothbrush,spoon,toothbrush,spoon,toothbrush,cup,cup,cup,cup,toothbrush,spoon,cup,R,N,some
Rs4,8,1/11/16,13:51,4.167008898,Female,hat,none,1306,some,all,none,nonehat,images/hat.png,images/hat.png,images/purse.png,images/purse.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,hat,hat,hat,hat,hat,hat,purse,purse,mitten,mitten,mitten,mitten,hat,purse,mitten,C,N,all
Rs4,9,1/11/16,13:51,4.167008898,Female,cow,some,2343,none,all,some,somecow,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,images/cow.png,images/lion.png,images/cow.png,images/lion.png,cow,cow,cow,cow,cow,lion,cow,lion,fish,fish,fish,fish,cow,lion,fish,C,N,all
Rs4,10,1/11/16,13:51,4.167008898,Female,sock,none,2841,all,none,some,nonesock,images/sock.png,images/sock.png,images/sock.png,images/sock.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,images/sock.png,images/zipper.png,images/zipper.png,images/sock.png,sock,sock,sock,sock,sock,zipper,zipper,sock,dress,dress,dress,dress,sock,zipper,dress,R,N,some
Rs4,11,1/11/16,13:51,4.167008898,Female,barn,none,3007,none,all,some,nonebarn,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/stroller.png,images/barn.png,images/barn.png,images/stroller.png,barn,barn,barn,barn,stroller,barn,barn,stroller,fence,fence,fence,fence,barn,stroller,fence,R,N,some
Rs4,12,1/11/16,13:51,4.167008898,Female,glasses,all,3174,all,some,none,allglasses,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/necklace.png,images/necklace.png,images/glasses.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,glasses,glasses,glasses,glasses,glasses,necklace,necklace,glasses,shirt,shirt,shirt,shirt,glasses,necklace,shirt,L,Y,all
Rs4,13,1/11/16,13:51,4.167008898,Female,cake,all,3177,all,some,none,allcake,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cookie.png,images/cake.png,images/cookie.png,images/cake.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,cake,cake,cake,cake,cookie,cake,cookie,cake,donut,donut,donut,donut,cake,cookie,donut,L,Y,all
